# v2.2 | 20260226 | BIM Template mep_materials
SOURCE_SHEET,MAT_DISCIPLINE,MAT_ISO_19650_ID,MAT_CODE,MAT_ELEMENT_TYPE,MAT_CATEGORY,MAT_NAME,MAT_APPLICATION,MAT_LOCATION,MAT_THICKNESS_MM,MAT_THICKNESS_INCH,MAT_COST_UNIT_USD,MAT_COST_UNIT_UGX,MAT_DURABILITY,MAT_SPECIFICATIONS,MAT_LAYER_COUNT,MAT_LAYER_1_MATERIAL,MAT_LAYER_1_THICKNESS_MM,MAT_LAYER_1_FUNCTION,MAT_LAYER_2_MATERIAL,MAT_LAYER_2_THICKNESS_MM,MAT_LAYER_2_FUNCTION,MAT_LAYER_3_MATERIAL,MAT_LAYER_3_THICKNESS_MM,MAT_LAYER_3_FUNCTION,MAT_LAYER_4_MATERIAL,MAT_LAYER_4_THICKNESS_MM,MAT_LAYER_4_FUNCTION,MAT_LAYER_5_MATERIAL,MAT_LAYER_5_THICKNESS_MM,MAT_LAYER_5_FUNCTION,MAT_MANUFACTURER,MAT_STANDARD,MAT_FEATURES,BLE_APP-REVIT-BASE-MATERIAL,BLE_APP-IDENTITY-CLASS,BLE_APP-COLOR,BLE_APP-TRANSPARENCY,BLE_APP-SMOOTHNESS,BLE_APP-SHININESS,BLE_APP-SURFACE-FG-COLOR,BLE_APP-SURFACE-FG-PATTERN,BLE_APP-CUT-FG-COLOR,BLE_APP-CUT-FG-PATTERN,BLE_APP-IMAGE,BLE_APP-DESCRIPTION,BLE_APP-COMMENTS,BLE_APP-SURFACE-BG-PATTERN,BLE_APP-SURFACE-BG-COLOR,BLE_APP-CUT-BG-PATTERN,BLE_APP-CUT-BG-COLOR,BLE_APP-PHYSICAL-ASSET,BLE_APP-THERMAL-ASSET,BLE_MAT_TEXTURE_URL,PROP_DENSITY_KG_M3,PROP_THERMAL_COND_W_MK,PROP_THERMAL_RES_M2K_W,PROP_SPECIFIC_HEAT_J_KGK,PROP_FIRE_RATING,PROP_ACOUSTIC_ABS,PROP_SOUND_RED_DB,PROP_CARBON_KG_M3,MAT_COST_ASSEMBLY_USD,MAT_COST_ASSEMBLY_UGX,BLE_APP-CUT_PATTERN,BLE_APP-SURFACE_PATTERN,BLE_APP-BACKGROUND_PATTERN,BLE_APP-SHADING_RGB,PROP_COMP_STRENGTH_MPA,PROP_TENS_STRENGTH_MPA
18_VALVES,VALVES,P-VLV-CHECK-SWING-50MM-INT-V014,VALVE-014,P-VLV,CHECK VALVE,SWING CHECK VALVE 50MM (2 INCH),BACKFLOW PREVENTION,PUMP DISCHARGE,,,45.0,166500.0,EXCELLENT,SWING TYPE,1.0,BRONZE,,BODY,,,,,,,,,,,,,MILWAUKEE,UNBS 822-1,HORIZONTAL,Steel,Metal,RGB 071-035-033,,50.0,64.0,RGB 000-000-000,,RGB 000-000-000,Steel,,SWING CHECK VALVE 50MM (2 INCH). For backflow prevention applications. Fire classification: A1 Non-combustible. Density: 2400 kg/m³. λ=1.4 W/mK. Complies with UNBS 822-1.,Maintain A1 Non-combustible in completed assembly. Install per UNBS 822-1.,,RGB 000-000-000,,RGB 000-000-000,Steel ASTM A992-50,Steel,https://dl.polyhaven.org/file/ph-assets/Textures/jpg/2k/concrete_floor_003/concrete_floor_003_diff_2k.jpg,2400.0,1.4,0.071,840.0,A1 Non-combustible,0.02,50.0,150.0,120.0,450000.0,Concrete-Cut,Concrete-Cut,Solid Fill,"192,192,192",25.0,2.5
18_VALVES,VALVES,P-VLV-CHECK-SPRING-25MM-INT-V015,VALVE-015,P-VLV,CHECK VALVE,SPRING CHECK VALVE 25MM (1 INCH),BACKFLOW PREVENTION,BRANCH,,,45.0,166500.0,EXCELLENT,SPRING LOADED,1.0,BRASS,,BODY,,,,,,,,,,,,,NIBCO,UNBS 822-1,SILENT OPERATION,Steel,Metal,RGB 071-035-033,,50.0,64.0,RGB 000-000-000,,RGB 000-000-000,Steel,,SPRING CHECK VALVE 25MM (1 INCH). For backflow prevention applications. Fire classification: A1 Non-combustible. Density: 2400 kg/m³. λ=1.4 W/mK. Complies with UNBS 822-1.,Maintain A1 Non-combustible in completed assembly. Install per UNBS 822-1.,,RGB 000-000-000,,RGB 000-000-000,Steel ASTM A992-50,Steel,https://dl.polyhaven.org/file/ph-assets/Textures/jpg/2k/concrete_floor_003/concrete_floor_003_diff_2k.jpg,2400.0,1.4,0.071,840.0,A1 Non-combustible,0.02,50.0,150.0,120.0,450000.0,Concrete-Cut,Concrete-Cut,Solid Fill,"192,192,192",25.0,2.5
18_VALVES,VALVES,P-VLV-CHECK-WAFER-100MM-INT-V016,VALVE-016,P-VLV,CHECK VALVE,WAFER CHECK VALVE 100MM (4 INCH),BACKFLOW PREVENTION,PUMP DISCHARGE,,,45.0,166500.0,EXCELLENT,DUAL PLATE,1.0,DUCTILE IRON,,BODY,,,,,,,,,,,,,MILWAUKEE,UNBS 822-1,COMPACT DESIGN,Steel,Metal,RGB 071-035-033,,50.0,64.0,RGB 000-000-000,,RGB 000-000-000,Steel,,WAFER CHECK VALVE 100MM (4 INCH). For backflow prevention applications. Fire classification: A1 Non-combustible. Density: 2400 kg/m³. λ=1.4 W/mK. Complies with UNBS 822-1.,Maintain A1 Non-combustible in completed assembly. Install per UNBS 822-1.,,RGB 000-000-000,,RGB 000-000-000,Steel ASTM A992-50,Steel,https://dl.polyhaven.org/file/ph-assets/Textures/jpg/2k/concrete_floor_003/concrete_floor_003_diff_2k.jpg,2400.0,1.4,0.071,840.0,A1 Non-combustible,0.02,50.0,150.0,120.0,450000.0,Concrete-Cut,Concrete-Cut,Solid Fill,"192,192,192",25.0,2.5
18_VALVES,VALVES,P-VLV-CHECK-LIFT-20MM-INT-V017,VALVE-017,P-VLV,CHECK VALVE,LIFT CHECK VALVE 20MM (3-4 INCH),BACKFLOW PREVENTION,BRANCH,,,45.0,166500.0,GOOD,VERTICAL LIFT,1.0,BRONZE,,BODY,,,,,,,,,,,,,STOCKHAM,UNBS 822-1,VERTICAL ONLY,Steel,Metal,RGB 071-035-033,,50.0,64.0,RGB 000-000-000,,RGB 000-000-000,Steel,,LIFT CHECK VALVE 20MM (3-4 INCH). For backflow prevention applications. Fire classification: A1 Non-combustible. Density: 2400 kg/m³. λ=1.4 W/mK. Complies with UNBS 822-1.,Maintain A1 Non-combustible in completed assembly. Install per UNBS 822-1.,,RGB 000-000-000,,RGB 000-000-000,Steel ASTM A992-50,Steel,https://dl.polyhaven.org/file/ph-assets/Textures/jpg/2k/concrete_floor_003/concrete_floor_003_diff_2k.jpg,2400.0,1.4,0.071,840.0,A1 Non-combustible,0.02,50.0,150.0,120.0,450000.0,Concrete-Cut,Concrete-Cut,Solid Fill,"192,192,192",25.0,2.5
18_VALVES,VALVES,P-VLV-GLOBE-BRONZE-20MM-INT-V018,VALVE-018,P-VLV,GLOBE VALVE,BRONZE GLOBE VALVE 20MM (3-4 INCH),FLOW CONTROL,BRANCH,,,45.0,166500.0,EXCELLENT,THROTTLING,1.0,BRONZE,,BODY,,,,,,,,,,,,,CRANE,UNBS 822-1,THREADED ENDS,"Iron, Ductile",Metal,RGB 127-127-127,,50.0,64.0,RGB 000-000-000,,RGB 000-000-000,,,BRONZE GLOBE VALVE 20MM (3-4 INCH). For flow control applications. Fire classification: A1 Non-combustible. Density: 2400 kg/m³. λ=1.4 W/mK. Complies with UNBS 822-1.,Maintain A1 Non-combustible in completed assembly. Install per UNBS 822-1.,,RGB 000-000-000,,RGB 000-000-000,Iron - Ductile Cast A536 65-45-12,Iron,https://dl.polyhaven.org/file/ph-assets/Textures/jpg/2k/concrete_floor_003/concrete_floor_003_diff_2k.jpg,2400.0,1.4,0.071,840.0,A1 Non-combustible,0.02,50.0,150.0,120.0,450000.0,Concrete-Cut,Concrete-Cut,Solid Fill,"192,192,192",25.0,2.5
18_VALVES,VALVES,P-VLV-GLOBE-CI-50MM-INT-V019,VALVE-019,P-VLV,GLOBE VALVE,CAST IRON GLOBE VALVE 50MM (2 INCH),FLOW CONTROL,STEAM,,,45.0,166500.0,EXCELLENT,THROTTLING,1.0,CAST IRON,,BODY,,,,,,,,,,,,,CRANE,"BS EN 10025:2019, UNBS 822-1",FLANGED ENDS,"Iron, Ductile",Metal,RGB 127-127-127,,50.0,64.0,RGB 000-000-000,,RGB 000-000-000,,,CAST IRON GLOBE VALVE 50MM (2 INCH). For flow control applications. Fire classification: A1 Non-combustible. Density: 7850 kg/m³. λ=50.0 W/mK. Complies with BS EN 10025:2019.,Maintain A1 Non-combustible in completed assembly. Install per BS EN 10025:2019.,,RGB 000-000-000,,RGB 000-000-000,Iron - Ductile Cast A536 65-45-12,Iron,https://dl.polyhaven.org/file/ph-assets/Textures/jpg/2k/metal_plate/metal_plate_diff_2k.jpg,7850.0,50.0,0.002,450.0,A1 Non-combustible,0.05,45.0,2500.0,4500.0,16875000.0,Steel-Section,Metal-Panel-Horizontal,Diagonal,"128,128,128",0.0,355.0
18_VALVES,VALVES,P-VLV-PRV-BRONZE-20MM-INT-V020,VALVE-020,P-VLV,PRESSURE REDUCING VALVE,PRV 20MM (3-4 INCH) BRONZE,PRESSURE CONTROL,DOMESTIC WATER,,,45.0,166500.0,EXCELLENT,DIRECT ACTING,1.0,BRONZE,,BODY,,,,,,,,,,,,,WATTS,UNBS 822-1,1.5-8 BAR,Steel,Metal,RGB 071-035-033,,50.0,64.0,RGB 000-000-000,,RGB 000-000-000,Steel,,PRV 20MM (3-4 INCH) BRONZE. For pressure control applications. Fire classification: A1 Non-combustible. Density: 2400 kg/m³. λ=1.4 W/mK. Complies with UNBS 822-1.,Maintain A1 Non-combustible in completed assembly. Install per UNBS 822-1.,,RGB 000-000-000,,RGB 000-000-000,Steel ASTM A992-50,Steel,https://dl.polyhaven.org/file/ph-assets/Textures/jpg/2k/concrete_floor_003/concrete_floor_003_diff_2k.jpg,2400.0,1.4,0.071,840.0,A1 Non-combustible,0.02,50.0,150.0,120.0,450000.0,Concrete-Cut,Concrete-Cut,Solid Fill,"192,192,192",25.0,2.5
18_VALVES,VALVES,P-VLV-PRV-BRONZE-25MM-INT-V021,VALVE-021,P-VLV,PRESSURE REDUCING VALVE,PRV 25MM (1 INCH) BRONZE,PRESSURE CONTROL,DOMESTIC WATER,,,45.0,166500.0,EXCELLENT,DIRECT ACTING,1.0,BRONZE,,BODY,,,,,,,,,,,,,WATTS,UNBS 822-1,1.5-8 BAR,Steel,Metal,RGB 071-035-033,,50.0,64.0,RGB 000-000-000,,RGB 000-000-000,Steel,,PRV 25MM (1 INCH) BRONZE. For pressure control applications. Fire classification: A1 Non-combustible. Density: 2400 kg/m³. λ=1.4 W/mK. Complies with UNBS 822-1.,Maintain A1 Non-combustible in completed assembly. Install per UNBS 822-1.,,RGB 000-000-000,,RGB 000-000-000,Steel ASTM A992-50,Steel,https://dl.polyhaven.org/file/ph-assets/Textures/jpg/2k/concrete_floor_003/concrete_floor_003_diff_2k.jpg,2400.0,1.4,0.071,840.0,A1 Non-combustible,0.02,50.0,150.0,120.0,450000.0,Concrete-Cut,Concrete-Cut,Solid Fill,"192,192,192",25.0,2.5
18_VALVES,VALVES,P-VLV-BAL-MECH-20MM-INT-V022,VALVE-022,P-VLV,BALANCING VALVE,MANUAL BALANCING VALVE 20MM,HYDRONIC BALANCING,CHILLED WATER,,,45.0,166500.0,EXCELLENT,WITH MEMORY,1.0,BRASS,,BODY,,,,,,,,,,,,,IMI TA,UNBS 822-1,WITH GAUGE PORTS,Steel,Metal,RGB 071-035-033,,50.0,64.0,RGB 000-000-000,,RGB 000-000-000,Steel,,MANUAL BALANCING VALVE 20MM. For hydronic balancing applications. Fire classification: A1 Non-combustible. Density: 2400 kg/m³. λ=1.4 W/mK. Complies with UNBS 822-1.,Maintain A1 Non-combustible in completed assembly. Install per UNBS 822-1.,,RGB 000-000-000,,RGB 000-000-000,Steel ASTM A992-50,Steel,https://dl.polyhaven.org/file/ph-assets/Textures/jpg/2k/concrete_floor_003/concrete_floor_003_diff_2k.jpg,2400.0,1.4,0.071,840.0,A1 Non-combustible,0.02,50.0,150.0,120.0,450000.0,Concrete-Cut,Concrete-Cut,Solid Fill,"192,192,192",25.0,2.5
18_VALVES,VALVES,P-VLV-BAL-AUTO-25MM-INT-V023,VALVE-023,P-VLV,AUTO BALANCING VALVE,AUTOMATIC BALANCING VALVE 25MM,HYDRONIC BALANCING,CHILLED WATER,,,45.0,166500.0,EXCELLENT,SELF ADJUSTING,1.0,BRASS,,BODY,,,,,,,,,,,,,IMI TA,UNBS 822-1,DYNAMIC,Steel,Metal,RGB 071-035-033,,50.0,64.0,RGB 000-000-000,,RGB 000-000-000,Steel,,AUTOMATIC BALANCING VALVE 25MM. For hydronic balancing applications. Fire classification: A1 Non-combustible. Density: 2400 kg/m³. λ=1.4 W/mK. Complies with UNBS 822-1.,Maintain A1 Non-combustible in completed assembly. Install per UNBS 822-1.,,RGB 000-000-000,,RGB 000-000-000,Steel ASTM A992-50,Steel,https://dl.polyhaven.org/file/ph-assets/Textures/jpg/2k/concrete_floor_003/concrete_floor_003_diff_2k.jpg,2400.0,1.4,0.071,840.0,A1 Non-combustible,0.02,50.0,150.0,120.0,450000.0,Concrete-Cut,Concrete-Cut,Solid Fill,"192,192,192",25.0,2.5
18_VALVES,VALVES,P-VLV-RELIEF-BRONZE-20MM-INT-V024,VALVE-024,P-VLV,RELIEF VALVE,TEMPERATURE & PRESSURE RELIEF 20MM,SAFETY,WATER HEATER,,,45.0,166500.0,EXCELLENT,6 BAR - 99°C,1.0,BRONZE,,BODY,,,,,,,,,,,,,WATTS,UNBS 822-1,T&P RELIEF,Steel,Metal,RGB 071-035-033,,50.0,64.0,RGB 000-000-000,,RGB 000-000-000,Steel,,TEMPERATURE & PRESSURE RELIEF 20MM. For safety applications. Fire classification: A1 Non-combustible. Density: 2400 kg/m³. λ=1.4 W/mK. Complies with UNBS 822-1.,Maintain A1 Non-combustible in completed assembly. Install per UNBS 822-1.,,RGB 000-000-000,,RGB 000-000-000,Steel ASTM A992-50,Steel,https://dl.polyhaven.org/file/ph-assets/Textures/jpg/2k/concrete_floor_003/concrete_floor_003_diff_2k.jpg,2400.0,1.4,0.071,840.0,A1 Non-combustible,0.02,50.0,150.0,120.0,450000.0,Concrete-Cut,Concrete-Cut,Solid Fill,"192,192,192",25.0,2.5
18_VALVES,VALVES,P-VLV-SAFETY-SPRING-25MM-INT-V025,VALVE-025,P-VLV,SAFETY VALVE,SPRING SAFETY VALVE 25MM,OVERPRESSURE PROTECTION,BOILER,,,45.0,166500.0,EXCELLENT,10 BAR SETTING,1.0,BRASS,,BODY,,,,,,,,,,,,,SPIRAX SARCO,UNBS 822-1,STEAM APPLICATION,Steel,Metal,RGB 071-035-033,,50.0,64.0,RGB 000-000-000,,RGB 000-000-000,Steel,,SPRING SAFETY VALVE 25MM. For overpressure protection applications. Fire classification: A1 Non-combustible. Density: 2400 kg/m³. λ=1.4 W/mK. Complies with UNBS 822-1.,Maintain A1 Non-combustible in completed assembly. Install per UNBS 822-1.,,RGB 000-000-000,,RGB 000-000-000,Steel ASTM A992-50,Steel,https://dl.polyhaven.org/file/ph-assets/Textures/jpg/2k/concrete_floor_003/concrete_floor_003_diff_2k.jpg,2400.0,1.4,0.071,840.0,A1 Non-combustible,0.02,50.0,150.0,120.0,450000.0,Concrete-Cut,Concrete-Cut,Solid Fill,"192,192,192",25.0,2.5
19_WATER_SUPPLY,WATER-SUPPLY,P-WSP-PVC-SCH40-20MM-INT-WP001,WPIPE-001,P-WSP,PVC WATER PIPE,PVC PIPE SCH40 20MM (1-2 INCH),COLD WATER,CONCEALED,2.44,0.0960629921,8.0,29600.0,GOOD,SCHEDULE 40,1.0,UPVC,2.44,PIPE WALL,,,,,,,R-0.05,,,,,,SUPREME,"BS EN ISO 1163, BS EN 607",SOLVENT WELD,Polyvinyl Chloride - Rigid,Plastic,RGB 127-127-127,,50.0,64.0,RGB 120-120-120,,RGB 120-120-120,,,PVC PIPE SCH40 20MM (1-2 INCH). 2.44mm nominal thickness. For cold water applications. Fire classification: B s1 d0. Density: 1400 kg/m³. λ=0.16 W/mK. Complies with BS EN ISO 1163.,Maintain B s1 d0 in completed assembly. Install per BS EN ISO 1163.,,RGB 000-000-000,,RGB 000-000-000,Polyvinyl Chloride - Rigid,Polyvinyl Chloride - Rigid,https://dl.polyhaven.org/file/ph-assets/Textures/jpg/2k/leather_white/leather_white_diff_2k.jpg,1400.0,0.16,0.015,900.0,B s1 d0,0.1,25.0,2100.0,1800.0,6750000.0,Concrete-Cut,PVC,Solid Fill,"255,255,255",0.0,52.0
19_WATER_SUPPLY,WATER-SUPPLY,P-WSP-PVC-SCH40-25MM-INT-WP002,WPIPE-002,P-WSP,PVC WATER PIPE,PVC PIPE SCH40 25MM (1 INCH),COLD WATER,CONCEALED,2.87,0.112992126,8.0,29600.0,GOOD,SCHEDULE 40,1.0,UPVC,2.87,PIPE WALL,,,,,,,R-0.05,,,,,,SUPREME,"BS EN ISO 1163, BS EN 607",SOLVENT WELD,Polyvinyl Chloride - Rigid,Plastic,RGB 127-127-127,,50.0,64.0,RGB 120-120-120,,RGB 120-120-120,,,PVC PIPE SCH40 25MM (1 INCH). 2.87mm nominal thickness. For cold water applications. Fire classification: B s1 d0. Density: 1400 kg/m³. λ=0.16 W/mK. Complies with BS EN ISO 1163.,Maintain B s1 d0 in completed assembly. Install per BS EN ISO 1163.,,RGB 000-000-000,,RGB 000-000-000,Polyvinyl Chloride - Rigid,Polyvinyl Chloride - Rigid,https://dl.polyhaven.org/file/ph-assets/Textures/jpg/2k/leather_white/leather_white_diff_2k.jpg,1400.0,0.16,0.018,900.0,B s1 d0,0.1,25.0,2100.0,1800.0,6750000.0,Concrete-Cut,PVC,Solid Fill,"255,255,255",0.0,52.0
19_WATER_SUPPLY,WATER-SUPPLY,P-WSP-PVC-SCH40-32MM-INT-WP003,WPIPE-003,P-WSP,PVC WATER PIPE,PVC PIPE SCH40 32MM (1.5 INCH),COLD WATER,CONCEALED,3.56,0.1401574803,8.0,29600.0,GOOD,SCHEDULE 40,1.0,UPVC,3.56,PIPE WALL,,,,,,,R-0.05,,,,,,SUPREME,"BS EN ISO 1163, BS EN 607",SOLVENT WELD,Polyvinyl Chloride - Rigid,Plastic,RGB 127-127-127,,50.0,64.0,RGB 120-120-120,,RGB 120-120-120,,,PVC PIPE SCH40 32MM (1.5 INCH). 3.56mm nominal thickness. For cold water applications. Fire classification: B s1 d0. Density: 1400 kg/m³. λ=0.16 W/mK. Complies with BS EN ISO 1163.,Maintain B s1 d0 in completed assembly. Install per BS EN ISO 1163.,,RGB 000-000-000,,RGB 000-000-000,Polyvinyl Chloride - Rigid,Polyvinyl Chloride - Rigid,https://dl.polyhaven.org/file/ph-assets/Textures/jpg/2k/leather_white/leather_white_diff_2k.jpg,1400.0,0.16,0.022,900.0,B s1 d0,0.1,25.0,2100.0,1800.0,6750000.0,Concrete-Cut,PVC,Solid Fill,"255,255,255",0.0,52.0
19_WATER_SUPPLY,WATER-SUPPLY,P-WSP-PVC-SCH40-50MM-INT-WP004,WPIPE-004,P-WSP,PVC WATER PIPE,PVC PIPE SCH40 50MM (2 INCH),COLD WATER,RISER,4.55,0.1791338583,8.0,29600.0,GOOD,SCHEDULE 40,1.0,UPVC,4.55,PIPE WALL,,,,,,,R-0.05,,,,,,SUPREME,"BS EN ISO 1163, BS EN 607",SOLVENT WELD,Polyvinyl Chloride - Rigid,Plastic,RGB 127-127-127,,50.0,64.0,RGB 120-120-120,,RGB 120-120-120,,,PVC PIPE SCH40 50MM (2 INCH). 4.55mm nominal thickness. For cold water applications. Fire classification: B s1 d0. Density: 1400 kg/m³. λ=0.16 W/mK. Complies with BS EN ISO 1163.,Maintain B s1 d0 in completed assembly. Install per BS EN ISO 1163.,,RGB 000-000-000,,RGB 000-000-000,Polyvinyl Chloride - Rigid,Polyvinyl Chloride - Rigid,https://dl.polyhaven.org/file/ph-assets/Textures/jpg/2k/leather_white/leather_white_diff_2k.jpg,1400.0,0.16,0.028,900.0,B s1 d0,0.1,25.0,2100.0,1800.0,6750000.0,Concrete-Cut,PVC,Solid Fill,"255,255,255",0.0,52.0
19_WATER_SUPPLY,WATER-SUPPLY,P-WSP-PPR-PN20-20MM-INT-WP005,WPIPE-005,P-WSP,PPR PIPE,PPR PIPE PN20 20MM,HOT-COLD WATER,CONCEALED,3.4,0.1338582677,8.0,29600.0,EXCELLENT,HEAT FUSION,1.0,POLYPROPYLENE,3.4,PIPE WALL,,,,,,,R-0.08,,,,,,AQUATHERM,UNBS 822-1,UP TO 95°C,Polyvinyl Chloride - Rigid,Plastic,RGB 127-127-127,,50.0,64.0,RGB 120-120-120,,RGB 120-120-120,,,PPR PIPE PN20 20MM. 3.4mm nominal thickness. For hot-cold water applications. Fire classification: A1 Non-combustible. Density: 2400 kg/m³. λ=1.4 W/mK. Complies with UNBS 822-1.,Maintain A1 Non-combustible in completed assembly. Install per UNBS 822-1.,,RGB 000-000-000,,RGB 000-000-000,Polyvinyl Chloride - Rigid,Polyvinyl Chloride - Rigid,https://dl.polyhaven.org/file/ph-assets/Textures/jpg/2k/concrete_floor_003/concrete_floor_003_diff_2k.jpg,2400.0,1.4,0.002,840.0,A1 Non-combustible,0.02,50.0,150.0,120.0,450000.0,Concrete-Cut,Concrete-Cut,Solid Fill,"192,192,192",25.0,2.5
19_WATER_SUPPLY,WATER-SUPPLY,P-WSP-PPR-PN20-25MM-INT-WP006,WPIPE-006,P-WSP,PPR PIPE,PPR PIPE PN20 25MM,HOT-COLD WATER,CONCEALED,4.2,0.1653543307,8.0,29600.0,EXCELLENT,HEAT FUSION,1.0,POLYPROPYLENE,4.2,PIPE WALL,,,,,,,R-0.08,,,,,,AQUATHERM,UNBS 822-1,UP TO 95°C,Polyvinyl Chloride - Rigid,Plastic,RGB 127-127-127,,50.0,64.0,RGB 120-120-120,,RGB 120-120-120,,,PPR PIPE PN20 25MM. 4.2mm nominal thickness. For hot-cold water applications. Fire classification: A1 Non-combustible. Density: 2400 kg/m³. λ=1.4 W/mK. Complies with UNBS 822-1.,Maintain A1 Non-combustible in completed assembly. Install per UNBS 822-1.,,RGB 000-000-000,,RGB 000-000-000,Polyvinyl Chloride - Rigid,Polyvinyl Chloride - Rigid,https://dl.polyhaven.org/file/ph-assets/Textures/jpg/2k/concrete_floor_003/concrete_floor_003_diff_2k.jpg,2400.0,1.4,0.003,840.0,A1 Non-combustible,0.02,50.0,150.0,120.0,450000.0,Concrete-Cut,Concrete-Cut,Solid Fill,"192,192,192",25.0,2.5
19_WATER_SUPPLY,WATER-SUPPLY,P-WSP-PPR-PN20-32MM-INT-WP007,WPIPE-007,P-WSP,PPR PIPE,PPR PIPE PN20 32MM,HOT-COLD WATER,RISER,5.4,0.2125984252,8.0,29600.0,EXCELLENT,HEAT FUSION,1.0,POLYPROPYLENE,5.4,PIPE WALL,,,,,,,R-0.08,,,,,,AQUATHERM,UNBS 822-1,UP TO 95°C,Polyvinyl Chloride - Rigid,Plastic,RGB 127-127-127,,50.0,64.0,RGB 120-120-120,,RGB 120-120-120,,,PPR PIPE PN20 32MM. 5.4mm nominal thickness. For hot-cold water applications. Fire classification: A1 Non-combustible. Density: 2400 kg/m³. λ=1.4 W/mK. Complies with UNBS 822-1.,Maintain A1 Non-combustible in completed assembly. Install per UNBS 822-1.,,RGB 000-000-000,,RGB 000-000-000,Polyvinyl Chloride - Rigid,Polyvinyl Chloride - Rigid,https://dl.polyhaven.org/file/ph-assets/Textures/jpg/2k/concrete_floor_003/concrete_floor_003_diff_2k.jpg,2400.0,1.4,0.004,840.0,A1 Non-combustible,0.02,50.0,150.0,120.0,450000.0,Concrete-Cut,Concrete-Cut,Solid Fill,"192,192,192",25.0,2.5
19_WATER_SUPPLY,WATER-SUPPLY,P-WSP-CU-TYPE-M-15MM-INT-WP008,WPIPE-008,P-WSP,COPPER PIPE,COPPER PIPE TYPE M 15MM (1-2 INCH),DOMESTIC WATER,EXPOSED,0.81,0.0318897638,8.0,29600.0,EXCELLENT,TYPE M,1.0,COPPER,0.81,PIPE WALL,,,,,,,R-0.01,,,,,,MUELLER,UNBS 822-1,SOLDERED JOINTS,Copper,Metal,RGB 120-120-120,,50.0,64.0,RGB 120-120-120,,RGB 120-120-120,,,COPPER PIPE TYPE M 15MM (1-2 INCH). 0.81mm nominal thickness. For domestic water applications. Fire classification: A1 Non-combustible. Density: 8960 kg/m³. λ=385.0 W/mK. Complies with UNBS 822-1.,Maintain A1 Non-combustible in completed assembly. Install per UNBS 822-1.,,RGB 000-000-000,,RGB 000-000-000,Copper,Copper,https://dl.polyhaven.org/file/ph-assets/Textures/jpg/2k/copper_rock/copper_rock_diff_2k.jpg,8960.0,385.0,0.0,385.0,A1 Non-combustible,0.02,40.0,3500.0,8500.0,31875000.0,Steel-Section,Metal-Copper,Solid Fill,"184,115,51",0.0,220.0
19_WATER_SUPPLY,WATER-SUPPLY,P-WSP-CU-TYPE-M-22MM-INT-WP009,WPIPE-009,P-WSP,COPPER PIPE,COPPER PIPE TYPE M 22MM (1 INCH),DOMESTIC WATER,EXPOSED,1.07,0.0421259843,8.0,29600.0,EXCELLENT,TYPE M,1.0,COPPER,1.07,PIPE WALL,,,,,,,R-0.01,,,,,,MUELLER,UNBS 822-1,SOLDERED JOINTS,Copper,Metal,RGB 120-120-120,,50.0,64.0,RGB 120-120-120,,RGB 120-120-120,,,COPPER PIPE TYPE M 22MM (1 INCH). 1.07mm nominal thickness. For domestic water applications. Fire classification: A1 Non-combustible. Density: 8960 kg/m³. λ=385.0 W/mK. Complies with UNBS 822-1.,Maintain A1 Non-combustible in completed assembly. Install per UNBS 822-1.,,RGB 000-000-000,,RGB 000-000-000,Copper,Copper,https://dl.polyhaven.org/file/ph-assets/Textures/jpg/2k/copper_rock/copper_rock_diff_2k.jpg,8960.0,385.0,0.0,385.0,A1 Non-combustible,0.02,40.0,3500.0,8500.0,31875000.0,Steel-Section,Metal-Copper,Solid Fill,"184,115,51",0.0,220.0
19_WATER_SUPPLY,WATER-SUPPLY,P-WSP-PEX-16MM-INT-WP010,WPIPE-010,P-WSP,PEX PIPE,PEX-A PIPE 16MM (5-8 INCH),DOMESTIC WATER,CONCEALED,2.0,0.0787401575,8.0,29600.0,EXCELLENT,EXPANSION METHOD,1.0,CROSS-LINKED PE,2.0,PIPE WALL,,,,,,,R-0.06,,,,,,UPONOR,UNBS 822-1,FLEXIBLE,Steel,Metal,RGB 071-035-033,,50.0,64.0,RGB 000-000-000,,RGB 000-000-000,Steel,,PEX-A PIPE 16MM (5-8 INCH). 2mm nominal thickness. For domestic water applications. Fire classification: A1 Non-combustible. Density: 2400 kg/m³. λ=1.4 W/mK. Complies with UNBS 822-1.,Maintain A1 Non-combustible in completed assembly. Install per UNBS 822-1.,,RGB 000-000-000,,RGB 000-000-000,Steel ASTM A992-50,Steel,https://dl.polyhaven.org/file/ph-assets/Textures/jpg/2k/concrete_floor_003/concrete_floor_003_diff_2k.jpg,2400.0,1.4,0.001,840.0,A1 Non-combustible,0.02,50.0,150.0,120.0,450000.0,Concrete-Cut,Concrete-Cut,Solid Fill,"192,192,192",25.0,2.5
