# TAG_PARAM_ALIGNMENT_AUDIT.csv — v1.0 | Generated 2026-06-08
# Cross-reference: all parameters in STING_TAG_CONFIG_v5_0_*.csv vs MR_PARAMETERS / PARAMETER_CATEGORIES / FAMILY_PARAMETER_BINDINGS / FORMULAS
# Status: OK = all checks pass | WARN = missing from FPB only | ERROR = critical mismatch
ParameterName,Group,DataType_TagCSV,Default_TagCSV,In_MR_PARAMETERS,MR_GUID,MR_DataType,MR_Group,In_PARAMETER_CATEGORIES,In_FAMILY_PARAMETER_BINDINGS,In_FORMULAS,In_Files,In_Catalog_Files,In_Data_Files,Status,Issues
HVC_DUCT_LINING_TXT,,,,Y,971cd951-7bac-5a58-a887-ab87eecad874,TEXT,HVC_SYSTEMS,Y,Y,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
HVC_EFF_RATIO_NR,,,,Y,f9f3d362-50dc-5880-accb-dcf8fff886b1,TEXT,HVC_SYSTEMS,Y,Y,Y,MEP|MEP_DC,,MEP|MEP_DC,OK,
HVC_EQP_TAG_01_TXT,,,,Y,62f66802-8bd6-4861-aad0-f23e5b1905d2,TEXT,HVC_SYSTEMS,Y,Y,Y,MEP|MEP_DC,,MEP|MEP_DC,OK,
HVC_EQP_TAG_02_TXT,,,,Y,c3974615-09ac-46ee-8c69-589df04a35c0,TEXT,HVC_SYSTEMS,Y,Y,Y,MEP|MEP_DC,,MEP|MEP_DC,OK,
HVC_EQP_TAG_03_TXT,,,,Y,59605dc9-0029-4704-8dff-cf3bd25b749d,TEXT,HVC_SYSTEMS,Y,Y,Y,MEP|MEP_DC,,MEP|MEP_DC,OK,
HVC_FACTORY_FLASH_TEST_DATE_TXT,,,,Y,74d83fbc-1edc-5aa9-8edd-de412bfdf921,TEXT,HVC_SYSTEMS,N,N,N,MEP,,MEP,OK,
HVC_FACTORY_QR_TXT,,,,Y,5ebe500d-983b-5a41-97ba-312b62882f28,TEXT,HVC_SYSTEMS,N,N,N,MEP,,MEP,OK,
HVC_INSULATION_TXT,,,,Y,b936e8cc-b45b-5c81-bbc9-0c562f5cdbd3,TEXT,HVC_SYSTEMS,N,N,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
HVC_PIPE_LENGTH_M,,,,Y,30b3a7c7-b758-5d72-addb-823d8452a63d,TEXT,HVC_SYSTEMS,Y,Y,Y,MEP|MEP_DC,,MEP|MEP_DC,OK,
HVC_PIPE_PRESSURE_KPA,,,,Y,0772a943-2ff5-5106-b7ac-ec8a48da7e9f,TEXT,HVC_SYSTEMS,Y,Y,Y,MEP|MEP_DC,,MEP|MEP_DC,OK,
HVC_PIPE_SERVICE_TXT,,,,Y,97e69122-4e43-5b88-9c82-6eaf586ddc07,TEXT,HVC_SYSTEMS,Y,Y,N,MEP,,MEP,OK,
HVC_PRESSURE_CLASS_TXT,,,,Y,61d432d6-77fe-5811-972f-0b28493d3de7,TEXT,HVC_SYSTEMS,Y,Y,N,MEP,,MEP,OK,
HVC_PWR_KW,,,,Y,7cdd6e98-8462-5ecf-9223-a830c5c4622b,TEXT,HVC_SYSTEMS,Y,Y,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
HVC_REFRIGERANT_CHARGE_KG_NR_DISP_TXT,,,,Y,76586c57-4c2c-5391-aecc-7e4e52182a3d,TEXT,HVC_SYSTEMS,N,N,Y,MEP,,MEP,OK,
HVC_REFRIGERANT_KG_NR,,,,Y,b99d07d1-6eca-50cf-b983-b6fe2442bc8c,TEXT,HVC_SYSTEMS,Y,Y,N,MEP,,MEP,OK,
HVC_REFRIGERANT_TXT,,,,Y,e9b06b32-dead-5402-acbf-9daf33104f8d,TEXT,HVC_SYSTEMS,Y,Y,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
HVC_REFRIGERANT_TYPE_TXT,,,,Y,10d87a6e-b7d8-5058-81a9-bc62394d9bad,TEXT,HVC_SYSTEMS,Y,Y,N,MEP,,MEP,OK,
HVC_SEGMENT_ROLE_TXT,,,,Y,5bf0485f-08dd-53d1-9cc5-d956305d42e0,TEXT,HVC_SYSTEMS,Y,Y,N,MEP,,MEP,OK,
HVC_SIZE_MODIFIED_DT,,,,Y,b485412f-0a10-5cf7-9a49-dd2ae6199442,TEXT,HVC_SYSTEMS,Y,Y,N,MEP,,MEP,OK,
HVC_SIZE_PREV_TXT,,,,Y,b4385937-438e-5d5f-8ce0-f13c2a94a63d,TEXT,HVC_SYSTEMS,Y,Y,N,MEP,,MEP,OK,
HVC_SIZE_RULE_ID_TXT,,,,Y,b02ae4ea-c9a0-5424-9e20-7d4406352260,TEXT,HVC_SYSTEMS,Y,Y,N,MEP,,MEP,OK,
HVC_SIZE_STALE_BOOL,,,,Y,ecbc8e8a-3466-53dd-92c9-a28d15ebf43d,TEXT,HVC_SYSTEMS,Y,Y,N,MEP,,MEP,OK,
HVC_TAG_7_PARA_AT_TXT,,,,Y,d483bd8b-d73c-55d1-a4e9-a3fb23c9bf34,TEXT,HVC_SYSTEMS,Y,N,Y,MEP|MEP_DC,,MEP|MEP_DC,OK,
HVC_TAG_7_PARA_DCTACC_TXT,,,,Y,90cd5680-b46f-5438-8545-3d64496d3083,TEXT,HVC_SYSTEMS,Y,N,Y,MEP|MEP_DC,,MEP|MEP_DC,OK,
HVC_TAG_7_PARA_DUCT_LINING_TXT,,,,Y,166add3f-f25f-54ab-b9f3-7df0400c050f,TEXT,HVC_SYSTEMS,N,N,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
HVC_TAG_7_PARA_DUCT_TXT,,,,Y,afc99d4a-df1f-52e3-8e5a-3187771464af,TEXT,HVC_SYSTEMS,Y,N,Y,MEP|MEP_DC,,MEP|MEP_DC,OK,
HVC_TAG_7_PARA_FLEXDUCT_TXT,,,,Y,330a9fed-2a9b-5e88-863f-b63fe6f59e3d,TEXT,HVC_SYSTEMS,Y,N,Y,MEP|MEP_DC,,MEP|MEP_DC,OK,
HVC_TAG_7_PARA_MECH_CTRL_DEV_TXT,,,,Y,2d8f2ed6-3e4b-53c7-b63f-fbd8ac9fc07a,TEXT,HVC_SYSTEMS,N,N,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
HVC_TAG_7_PARA_SPEC_TXT,,,,Y,b62dfc26-b575-5f57-8a51-15a0296eb912,TEXT,HVC_SYSTEMS,Y,N,Y,MEP|MEP_DC,,MEP|MEP_DC,OK,
HVC_TAG_7_PARA_TIEIN_TXT,,,,Y,4381a69b-5e61-45c9-8782-18e575a109cd,TEXT,HVC_SYSTEMS,N,N,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
HVC_TERMINAL_FINISH_TXT,,,,Y,5ba3a60c-0497-56c2-9f44-5f2e6f58320b,TEXT,HVC_SYSTEMS,Y,Y,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
HVC_TERMINAL_MAT_TXT,,,,Y,b4b20432-2a18-5392-809e-8768a0c45401,TEXT,HVC_SYSTEMS,Y,Y,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
HVC_VEL_MPS,,,,Y,e7c4c2ab-a4f8-5c1d-bea0-933630bfae47,TEXT,HVC_SYSTEMS,Y,Y,Y,MEP|MEP_DC,,MEP|MEP_DC,OK,
HVC_VLT_V,,,,Y,06b47e63-5eae-54ca-91ad-ef47d8aa57be,TEXT,HVC_SYSTEMS,Y,Y,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
ICT_DEV_TAG_01_TXT,,,,Y,ec3cc840-731f-47f7-943e-465a027fea74,TEXT,COM_DAT,Y,Y,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
ICT_OUTLET_TYPE_TXT,,,,Y,a440a436-44a3-47f8-a8bf-6c218698e32d,TEXT,COM_DAT,Y,Y,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
ICT_PATCH_PANEL_TXT,,,,Y,951f8832-2b1c-496d-b73c-4f622591fb5b,TEXT,COM_DAT,Y,Y,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
ICT_PORT_NR_TXT,,,,Y,3b7b1bdf-f50d-44b1-b3ab-3ae2586d47f2,TEXT,COM_DAT,Y,Y,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
ICT_TAG_7_PARA_DATA_TXT,,,,Y,a5ee1f80-17ac-5088-a4bb-bd72bcb56cf8,TEXT,COM_DAT,Y,N,Y,MEP|MEP_DC,,MEP|MEP_DC,OK,
ICT_TAG_7_PARA_TEL_TXT,,,,Y,bbddf716-c33b-56ba-9449-19a113cabe0a,TEXT,COM_DAT,N,N,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
ICT_TEL_OUTLET_QTY_NR,,,,Y,c2ca3e24-ee24-5245-a398-ea4eed6e42ee,TEXT,COM_DAT,N,N,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
ICT_TEL_PORT_TYPE_TXT,,,,Y,6c66b629-6a4d-5cef-8712-2be9b02a4124,TEXT,COM_DAT,N,N,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
IFC_PSET_OVERRIDE_TXT,,,,Y,5753b5aa-000a-4000-8000-000000000001,TEXT,IFC_EXCH,N,N,N,ARCH|GEN|MEP|STR,,ARCH|GEN|MEP|STR,OK,
INS_MATERIAL_TXT,,,,Y,e1f5a60f-3773-468a-bce2-fe52e76befcb,TEXT,HVC_SYSTEMS,N,N,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
LTG_CKT_NR_TXT,,,,Y,d233837c-5748-57d3-904b-f68e72e4c1e5,TEXT,LTG_CONTROLS,Y,Y,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
LTG_CLR_RENDERING_INDEX_NR,,,,Y,43980f17-492a-5b6d-99cb-525e58f769cf,TEXT,LTG_CONTROLS,Y,Y,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
LTG_CLR_TEMP_K,,,,Y,daa25770-4068-52d4-a3d4-e8d04d6b1e3c,TEXT,LTG_CONTROLS,Y,Y,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
LTG_CTRL_TYPE_TXT,,,,Y,245288de-29e4-5338-8b74-dae48da00e2c,TEXT,LTG_CONTROLS,Y,Y,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
LTG_DESIGN_ILLUMINANCE_LUX,,,,Y,1b31f9e0-1966-565b-98cd-4d65906a44c7,TEXT,LTG_CONTROLS,Y,Y,Y,MEP|MEP_DC,,MEP|MEP_DC,OK,
LTG_EFFICACY_LM_W,,,,Y,5a9d7adf-59d4-5e32-805a-c9d46f0140ea,TEXT,LTG_CONTROLS,Y,Y,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
LTG_EMRG_TYPE_TXT,,,,Y,9c1aacc1-141d-5fa3-815f-65e638b2e55a,TEXT,LTG_CONTROLS,Y,Y,Y,MEP|MEP_DC,,MEP|MEP_DC,OK,
LTG_FIX_LMP_WATTAGE_W,,,,Y,811bfba5-d434-5070-9aee-6779c85a4c21,TEXT,LTG_CONTROLS,Y,Y,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
LTG_FIX_TAG_01_TXT,,,,Y,647a8916-560f-4c0c-b6ca-f2ee23a97fb0,TEXT,LTG_CONTROLS,Y,Y,Y,MEP|MEP_DC,,MEP|MEP_DC,OK,
LTG_FIX_TAG_02_TXT,,,,Y,7783ce57-766b-4903-8e9f-bde24b706b42,TEXT,LTG_CONTROLS,Y,Y,Y,MEP|MEP_DC,,MEP|MEP_DC,OK,
LTG_FIX_TYPE_CLASSIFICATION_TXT,,,,Y,47f4f210-92f6-5ce9-b386-ba8a907d0ab8,TEXT,LTG_CONTROLS,Y,Y,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
MAT_APPLICATION,,,,Y,462a0ea4-dd70-5a0e-8f25-be818a47804a,TEXT,MAT_INFO,Y,Y,N,GEN|GEN_DC|MEP|MEP_DC,,GEN|GEN_DC|MEP|MEP_DC,OK,
MAT_CATEGORY,,,,Y,4cd946c9-17f7-5d6c-8593-07e1fe37d933,TEXT,MAT_INFO,Y,Y,N,GEN|GEN_DC|MEP|MEP_DC,,GEN|GEN_DC|MEP|MEP_DC,OK,
MAT_CODE,,,,Y,758ba3d0-ea41-51fc-8dbf-3bb444174385,TEXT,MAT_INFO,Y,Y,N,GEN|GEN_DC|MEP|MEP_DC,,GEN|GEN_DC|MEP|MEP_DC,OK,
MAT_DURABILITY,,,,Y,b40a8bae-2267-5cbd-863b-a237932e520e,TEXT,MAT_INFO,Y,Y,N,GEN|GEN_DC|MEP|MEP_DC,,GEN|GEN_DC|MEP|MEP_DC,OK,
MAT_MANUFACTURER,,,,Y,66307eed-372a-5804-9c95-6866cceb503a,TEXT,MAT_INFO,Y,Y,N,GEN|GEN_DC|MEP|MEP_DC,,GEN|GEN_DC|MEP|MEP_DC,OK,
MAT_NAME,,,,Y,819a8cc6-a552-5649-921f-3b6e494c49d7,TEXT,MAT_INFO,Y,Y,N,GEN|GEN_DC|MEP|MEP_DC,,GEN|GEN_DC|MEP|MEP_DC,OK,
MAT_STANDARD,,,,Y,f7b7a311-f04b-5859-998e-e88295f4badc,TEXT,MAT_INFO,Y,Y,N,GEN|GEN_DC|MEP|MEP_DC,,GEN|GEN_DC|MEP|MEP_DC,OK,
MEC_CTRL_FUNCTION_TXT,,,,Y,fb78bf18-024e-4fe6-a117-c04e0d63ed58,TEXT,HVC_SYSTEMS,N,N,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
MEC_CTRL_SIGNAL_TXT,,,,Y,d5b2a4a6-bce1-44c4-a6c4-d9cb3a5074c7,TEXT,HVC_SYSTEMS,N,N,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
MEC_SET_CAPACITY_KW,,,,Y,b557693f-01a1-45bd-91fc-788c1a589a0e,TEXT,HVC_SYSTEMS,N,N,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
MEC_SYS_TXT,,,,Y,b8c9d0e1-f2a3-4b4c-d5e6-f7a8b9c0d1e2,TEXT,HVC_SYSTEMS,N,N,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
MNT_HGT_MM,,,,Y,67f74e7b-256f-5611-bd11-1eb958f6e5b4,TEXT,ELC_PWR,Y,Y,N,ARCH|ARCH_DC|MEP|MEP_DC,,ARCH|ARCH_DC|MEP|MEP_DC,OK,
NCL_TAG_7_PARA_NURSECALL_TXT,,,,Y,62c6c1c6-e901-5b2d-b61e-71e3ed9c9f1d,TEXT,COM_DAT,Y,N,Y,MEP|MEP_DC,,MEP|MEP_DC,OK,
NCL_ZONE_TXT,,,,Y,4077d6d9-5914-4ec1-a8bc-6242f45bc0e1,TEXT,COM_DAT,Y,Y,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
PER_CONDENSATION_RISK_BOOL,,,,Y,c07000e1-8ba7-59d2-8016-d15aea970d4b,TEXT,PER_SUST,N,N,N,ARCH|ARCH_DC,,ARCH|ARCH_DC,OK,
PER_FIRE_RATING_HR,,,,Y,204f0610-4f8b-5eab-9af2-8a7dbee3962e,TEXT,PER_SUST,N,N,N,ARCH|ARCH_DC|STR|STR_DC,,ARCH|ARCH_DC|STR|STR_DC,OK,
PER_SUST_EMBODIED_CARBON_KG,,,,Y,ed612809-4c14-5c13-a1a6-95dcd888e9fc,TEXT,PER_SUST,Y,Y,Y,ARCH|ARCH_DC|STR|STR_DC,,ARCH|ARCH_DC|STR|STR_DC,OK,
PER_SUST_ENERGY_RATING_TXT,,,,Y,c7f29916-b823-5704-93e6-d46673e7b95c,TEXT,PER_SUST,Y,Y,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
PER_SUST_EPD_REF_TXT,,,,Y,aecf0169-9d8f-4cea-8390-66b9f233f305,TEXT,PER_SUST,N,N,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
PER_SUST_WATER_RATING_TXT,,,,Y,f77c8c33-57b2-42b4-bfc5-6edbc9bc839c,TEXT,PER_SUST,N,N,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
PER_SUST_WTR_RATING_NR,,,,Y,ad07a9e8-e386-5cc1-ad37-864ce06db24f,TEXT,PER_SUST,Y,Y,Y,MEP|MEP_DC,,MEP|MEP_DC,OK,
PER_THERM_U_VALUE_W_M2K,,,,Y,48bf8e30-c748-5a32-86f6-402f30502fcb,TEXT,PER_SUST,Y,Y,Y,ARCH|ARCH_DC,,ARCH|ARCH_DC,OK,
PLM_ACC_CONNECTION_SZ_NR,,,,Y,75ca3206-aa70-5fe0-85b3-90cd4bf3d798,TEXT,PLM_DRN,Y,Y,Y,MEP|MEP_DC,,MEP|MEP_DC,OK,
PLM_CAP_CU_M,,,,Y,74e958db-d525-50f5-9982-424f81b051a3,TEXT,PLM_DRN,Y,Y,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
PLM_EQP_CAPACITY_L,,,,Y,bcd863ae-66a3-4a44-8fe3-123ade814e25,TEXT,PLM_DRN,N,N,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
PLM_EQP_PRESSURE_KPA,,,,Y,c5b33345-55f7-4bd5-b5b5-d389ac8cdd08,TEXT,PLM_DRN,N,N,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
PLM_EQP_TAG_01_TXT,,,,Y,e4f6bae0-bc3b-42f3-a3c9-ef31a23a80d0,TEXT,PLM_DRN,Y,Y,Y,MEP|MEP_DC,,MEP|MEP_DC,OK,
PLM_EQP_TAG_02_TXT,,,,Y,4a31aa91-9511-4fa4-8024-632f64b6a2ae,TEXT,PLM_DRN,Y,Y,Y,MEP|MEP_DC,,MEP|MEP_DC,OK,
PLM_HED_M,,,,Y,9048b4fd-9159-5fac-af3b-14004621818c,TEXT,PLM_DRN,Y,Y,Y,MEP|MEP_DC,,MEP|MEP_DC,OK,
PLM_HOTWTR_INPUT_PWR_KW,,,,Y,ca5441cb-4979-51d9-951a-9f2ecab4bc6b,TEXT,PLM_DRN,Y,Y,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
PLM_HOTWTR_STORAGE_CAP_GAL_NR,,,,Y,6a4fd2df-a978-5dc5-8ef1-5f79364c525a,TEXT,PLM_DRN,Y,Y,Y,MEP|MEP_DC,,MEP|MEP_DC,OK,
PLM_HOTWTR_TEMP_C,,,,Y,7b53b38e-fc83-574e-9197-5bee5a561e34,TEXT,PLM_DRN,Y,Y,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
PLM_INSULATION_TXT,,,,Y,c8d5b053-79ff-5b7e-9870-7b877b3b4069,TEXT,PLM_DRN,N,N,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
PLM_INS_THICKNESS_MM,,,,Y,9c6b98e7-b9a7-53f2-91e7-da6592a7990f,TEXT,PLM_DRN,Y,Y,Y,MEP|MEP_DC,,MEP|MEP_DC,OK,
PLM_PPE_FAB_METHOD_TXT,,,,Y,8460c5a1-154e-467f-aaf0-2a201128b192,TEXT,PLM_DRN,N,N,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
PLM_PPE_FLW_LPS,,,,Y,800e6613-f502-52f0-9c12-14ec3e358056,TEXT,PLM_DRN,Y,Y,Y,MEP|MEP_DC,,MEP|MEP_DC,OK,
PLM_PPE_HANGER_TYPE_TXT,,,,Y,bc442e99-1ac1-43ad-9f04-d2a41f2ecb21,TEXT,PLM_DRN,N,N,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
PLM_PPE_INS_THK_MM,,,,Y,7b7eb223-a119-5a53-a3ba-5c5e5d553e0b,TEXT,PLM_DRN,Y,Y,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
PLM_PPE_INS_TYPE_TXT,,,,Y,3eebb62d-4e9f-507a-8e9a-301a838ab774,TEXT,PLM_DRN,Y,Y,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
PLM_PPE_JOINT_TYPE_TXT,,,,Y,463fabb0-eda8-5a62-b621-36fb077c9f97,TEXT,PLM_DRN,Y,Y,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
PLM_PPE_LENGTH_M,,,,Y,dc5e612c-656a-5930-a87a-4a412e2cd119,TEXT,PLM_DRN,Y,Y,Y,MEP|MEP_DC,,MEP|MEP_DC,OK,
PLM_PPE_MAT_TXT,,,,Y,7b08fe47-9d31-5d9a-8982-0e71f44eb6ae,TEXT,PLM_DRN,Y,Y,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
PLM_PPE_PSR_RATING_BAR,,,,Y,d978df87-87d3-5403-9bbf-e11e4fb4b5cc,TEXT,PLM_DRN,Y,Y,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
PLM_PPE_SHOP_DRAWING_REQ_BOOL,,,,Y,2e41f61f-a81e-410a-a8fb-abd3be9288e0,TEXT,PLM_DRN,N,N,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
PLM_PPE_SUPPORTS_SPACING_MM,,,,Y,6fac991a-6e6a-4af3-aa07-e0d7a7f25d07,TEXT,PLM_DRN,N,N,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
PLM_PPE_SZ_MM,,,,Y,7280f00f-3961-5c97-bee1-281f3ae98f0e,TEXT,PLM_DRN,Y,Y,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
PLM_PPE_WELD_TYPE_TXT,,,,Y,723f57dd-9123-4592-9db3-e8c70a072cff,TEXT,PLM_DRN,N,N,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
PLM_PRESSURE_TEST_REF_TXT,,,,Y,477afe7a-6b97-5de8-90c9-2786042dd5e9,TEXT,PLM_DRN,N,N,N,MEP,,MEP,OK,
PLM_PSR_KPA,,,,Y,bbf823b4-e2d3-5df8-99a8-4a641f5c8663,TEXT,PLM_DRN,Y,Y,Y,MEP|MEP_DC,,MEP|MEP_DC,OK,
PLM_PWR_KW,,,,Y,659b6aaf-5538-56d0-82a2-7ae197499070,TEXT,PLM_DRN,Y,Y,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
PLM_SYS_TXT,,,,Y,c9d0e1f2-a3b4-4c5d-e6f7-a8b9c0d1e2f3,TEXT,PLM_DRN,N,N,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
PLM_TAG_7_PARA_FIXTURE_TXT,,,,Y,224e3954-97ca-5715-b935-bf9c4c124241,TEXT,PLM_DRN,Y,N,Y,MEP|MEP_DC,,MEP|MEP_DC,OK,
PLM_TAG_7_PARA_PIPEACC_TXT,,,,Y,cc56afc1-ec0a-542f-9f9b-35fc7f6e982a,TEXT,PLM_DRN,Y,N,Y,MEP|MEP_DC,,MEP|MEP_DC,OK,
PLM_TAG_7_PARA_PIPE_INSULATION_TXT,,,,Y,35d10048-af1c-564f-872d-88189e0a0626,TEXT,PLM_DRN,N,N,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
PLM_TAG_7_PARA_PIPE_TXT,,,,Y,80d8eccd-69a8-5a0d-915a-01d23118e0ab,TEXT,PLM_DRN,Y,N,Y,MEP|MEP_DC,,MEP|MEP_DC,OK,
PLM_TAG_7_PARA_PLM_EQUIP_TXT,,,,Y,8a00649c-4e5c-5f2c-a324-e23dac1ed7a1,TEXT,PLM_DRN,N,N,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
PLM_TAG_7_PARA_TIEIN_TXT,,,,Y,34a8524b-d77e-4314-b3e3-ddd3147c88a4,TEXT,PLM_DRN,N,N,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
PLM_VEL_MPS,,,,Y,d85554af-6914-563d-a8f2-0cef71e09f2d,TEXT,PLM_DRN,Y,Y,Y,MEP|MEP_DC,,MEP|MEP_DC,OK,
PLM_VLV_ACTUATION_TYPE_TXT,,,,Y,b4712e8b-8be7-512f-9ca4-3ea6e665095b,TEXT,PLM_DRN,Y,Y,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
PLM_VLV_BODY_MAT_TXT,,,,Y,6c4c030a-0f07-563a-88f7-6f65c08dcd59,TEXT,PLM_DRN,Y,Y,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
PLM_VLV_CV_NR,,,,Y,69f69261-043b-5c7c-916e-769dc7e1b9d9,TEXT,PLM_DRN,Y,Y,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
PLM_VLV_END_CONNECTION_TXT,,,,Y,91eddd10-93a4-55bd-ad71-ca0f79c0b9fd,TEXT,PLM_DRN,Y,Y,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
PLM_VLV_PSR_CLASS_TXT,,,,Y,d3fa455d-9505-59c5-9386-c5610eb4ed7e,TEXT,PLM_DRN,Y,Y,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
PLM_VNT_SZ_NR,,,,Y,b27f8b0d-cd76-54bb-bb37-c97c7580e79d,TEXT,PLM_DRN,Y,Y,Y,MEP|MEP_DC,,MEP|MEP_DC,OK,
PLM_WELD_MAP_REF_TXT,,,,Y,daff6888-aead-51d4-b7ea-fa004def0eb5,TEXT,PLM_DRN,N,N,N,MEP,,MEP,OK,
PROP_ACOUSTIC_ABS,,,,Y,cc5ae04e-b64b-5d57-9030-22f14dfff3a0,TEXT,PROP_PHYSICAL,Y,Y,N,GEN|GEN_DC|MEP|MEP_DC,,GEN|GEN_DC|MEP|MEP_DC,OK,
PROP_CARBON_KG_M3,,,,Y,8bdda9f1-dd26-5488-a045-df664f1e055a,TEXT,PROP_PHYSICAL,Y,Y,N,GEN|GEN_DC|MEP|MEP_DC,,GEN|GEN_DC|MEP|MEP_DC,OK,
PROP_COMP_STRENGTH_MPA,,,,Y,e185941c-6778-5b9f-97ea-3f1d4bd74b9a,TEXT,PROP_PHYSICAL,Y,Y,N,GEN|GEN_DC|MEP|MEP_DC,,GEN|GEN_DC|MEP|MEP_DC,OK,
PROP_DENSITY_KG_M3,,,,Y,7ac2667c-733e-5427-a646-4114c1d5d966,TEXT,PROP_PHYSICAL,Y,Y,N,GEN|GEN_DC|MEP|MEP_DC,,GEN|GEN_DC|MEP|MEP_DC,OK,
PROP_FIRE_RATING,,,,Y,e9f9cfd6-e086-5eff-93a3-97eb552693a1,TEXT,PROP_PHYSICAL,Y,Y,N,GEN|GEN_DC|MEP|MEP_DC,,GEN|GEN_DC|MEP|MEP_DC,OK,
PROP_SOUND_RED_DB,,,,Y,0e0af49b-5fd9-51bb-8273-cb04161067de,TEXT,PROP_PHYSICAL,Y,Y,N,GEN|GEN_DC|MEP|MEP_DC,,GEN|GEN_DC|MEP|MEP_DC,OK,
PROP_SPECIFIC_HEAT_J_KGK,,,,Y,a495e29d-48f0-53a6-90f9-f51e283454e0,TEXT,PROP_PHYSICAL,Y,Y,N,GEN|GEN_DC|MEP|MEP_DC,,GEN|GEN_DC|MEP|MEP_DC,OK,
PROP_TENS_STRENGTH_MPA,,,,Y,1545e81b-0197-59e2-a346-ae418f64b5ad,TEXT,PROP_PHYSICAL,Y,Y,N,GEN|GEN_DC|MEP|MEP_DC,,GEN|GEN_DC|MEP|MEP_DC,OK,
PROP_THERMAL_COND_W_MK,,,,Y,7a67eea7-6c74-56ea-bf6e-2cb506aef2b6,TEXT,PROP_PHYSICAL,Y,Y,N,GEN|GEN_DC|MEP|MEP_DC,,GEN|GEN_DC|MEP|MEP_DC,OK,
PROP_THERMAL_RES_M2K_W,,,,Y,7c46e3c8-c6d8-5b39-9e25-2ccd795886ee,TEXT,PROP_PHYSICAL,Y,Y,N,GEN|GEN_DC|MEP|MEP_DC,,GEN|GEN_DC|MEP|MEP_DC,OK,
RGL_KCCA_APPROVAL_REQ_BOOL,,,,Y,71628414-da7f-5bc2-bf30-2adb501283aa,TEXT,RGL_CMPL,Y,Y,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
RGL_KCCA_CERT_NR,,,,Y,006f2e5d-d155-4159-aa5d-5c5b64fe0ec0,TEXT,RGL_CMPL,N,N,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
